product_id,qty,amount,invoice_date,city,stock_code,unit_price,avg_price,cost_price,list_price,discount_pct,margin_pct,salesperson,invoice_delay,price_gap,price_gap_pct,expected_margin,margin_gap,rule_high_discount,rule_underpricing,rule_margin_collapse,rule_high_delay,rule_based_leak,revenue_leak,ml_pred,iso_anomaly,predicted_price,price_deviation_model,price_anomaly,sales_cluster,risk_score,risk_flag
187,1,39.6,,Lake Ashleyview,32533262,39.6,16.36,12.27,20.45,93.61,222.68,Salesperson_16,0,23.240000000000002,1.4205378973105136,0.25,-222.43,1,0,0,0,1,1,1.0,0.0,39.6144594396927,0.014459439692700471,0.0,0,0.4,1
165,8,54.23,,Christineburgh,8453372,6.78,17.56,13.17,21.95,69.12,-48.53,Salesperson_01,0,-10.779999999999998,-0.613895216400911,0.24999999999999994,48.78,1,1,1,0,1,1,1.0,0.0,6.761282647287231,0.018717352712768864,0.0,1,0.4,1
193,5,46.82,,Bradleyborough,97990567,9.36,17.59,13.2,21.99,57.42,-29.04,Salesperson_14,2,-8.23,-0.4678794769755543,0.24957362137578173,29.28957362137578,1,1,1,0,1,1,1.0,0.0,9.33672883824905,0.023271161750949787,0.0,0,0.4,1
147,2,82.79,,Annebury,25336184,41.4,19.34,14.5,24.17,71.24,185.4,Salesperson_15,10,22.06,1.140641158221303,0.250258531540848,-185.14974146845915,1,0,0,0,1,1,1.0,0.0,41.3980447383801,0.0019552616198978967,0.0,1,0.4,1
113,2,63.09,1979-06-04,Lake Vanessa,82450304,31.54,23.45,17.59,29.32,7.6,79.34,Salesperson_09,0,8.09,0.34498933901918977,0.24989339019189763,-79.0901066098081,1,0,0,0,1,1,1.0,0.0,31.522367894868708,0.017632105131291098,0.0,3,0.4,1
191,9,26.06,1995-02-06,Carlosview,28704607,2.9,19.0,14.25,23.74,87.81,-79.68,Salesperson_15,4,-16.1,-0.8473684210526317,0.25,79.93,1,1,1,0,1,1,1.0,0.0,2.874615307997242,0.025384692002758058,0.0,1,0.4,1
127,8,46.13,2017-08-01,North Angelicastad,46611314,5.77,17.42,13.06,21.77,73.51,-55.86,Salesperson_17,0,-11.650000000000002,-0.6687715269804823,0.2502870264064294,56.11028702640643,1,1,1,0,1,1,1.0,0.0,5.755510225586585,0.01448977441341448,0.0,2,0.4,1
126,5,81.79,1987-06-05,New Josebury,59772415,16.36,17.3,12.98,21.63,24.36,26.07,Salesperson_04,8,-0.9400000000000013,-0.054335260115607006,0.24971098265895955,-25.82028901734104,1,0,0,0,1,1,1.0,0.0,16.356481573629477,0.003518426370522576,0.0,0,0.4,1
121,5,8.5,,West Andrea,30741188,1.7,21.33,16.0,26.66,93.62,-89.37,Salesperson_12,10,-19.63,-0.9203000468823254,0.2498827941865916,89.6198827941866,1,1,1,0,1,1,1.0,0.0,1.701606593025757,0.0016065930257569416,0.0,1,0.4,1
141,9,71.87,2007-06-10,Michaelfurt,91769916,7.99,18.41,13.81,23.01,65.3,-42.16,Salesperson_05,2,-10.42,-0.5659967409016838,0.24986420423682779,42.409864204236825,1,1,1,0,1,1,1.0,0.0,7.993334933714007,0.003334933714007171,0.0,1,0.4,1
106,2,73.01,,Matthewville,11105442,36.51,16.38,12.28,20.47,78.32,197.21,Salesperson_05,9,20.13,1.228937728937729,0.2503052503052503,-196.95969474969476,1,0,0,0,1,1,1.0,0.0,36.51273765314039,0.0027376531403930926,0.0,1,0.4,1
179,9,10.23,1970-08-01,Phillipberg,52541643,1.14,17.28,12.96,21.6,94.74,-91.23,Salesperson_11,1,-16.14,-0.9340277777777778,0.25,91.48,1,1,1,0,1,1,1.0,0.0,1.1416497393305367,0.0016497393305368035,0.0,2,0.4,1
173,5,69.34,,North Tony,18990713,13.87,15.18,11.39,18.98,26.94,21.77,Salesperson_06,0,-1.3100000000000005,-0.08629776021080372,0.24967061923583658,-21.520329380764164,1,0,0,0,1,1,1.0,0.0,13.869140754746503,0.0008592452534958994,0.0,3,0.4,1
122,4,90.21,,Oliviaview,30774049,22.55,18.09,13.57,22.61,0.25,66.25,Salesperson_07,2,4.460000000000001,0.2465450525152018,0.24986180210060804,-66.00013819789939,0,0,0,0,0,0,0.0,0.0,22.567627904283494,0.01762790428349348,0.0,0,0.0,0
198,9,62.97,,East Tiffany,26401232,7.0,16.24,12.18,20.3,65.54,-42.56,Salesperson_14,0,-9.239999999999998,-0.5689655172413792,0.24999999999999994,42.81,1,1,1,0,1,1,1.0,0.0,6.988875913178836,0.01112408682116417,0.0,0,0.4,1
129,7,97.98,2008-11-10,New Mark,22821690,14.0,16.88,12.66,21.1,33.66,10.56,Salesperson_11,2,-2.879999999999999,-0.1706161137440758,0.24999999999999994,-10.31,1,0,0,0,1,1,1.0,0.0,14.012571065820598,0.012571065820598193,0.0,2,0.4,1
134,5,47.26,1972-05-12,Baileyfurt,67542062,9.45,16.85,12.64,21.06,55.12,-25.2,Salesperson_13,6,-7.400000000000002,-0.43916913946587544,0.24985163204747776,25.449851632047476,1,1,1,0,1,1,1.0,0.0,9.475484378778942,0.02548437877894294,0.0,1,0.4,1
152,8,33.71,,Jasonborough,28361589,4.21,17.02,12.77,21.28,80.2,-67.0,Salesperson_02,7,-12.809999999999999,-0.7526439482961221,0.24970622796709754,67.2497062279671,1,1,1,0,1,1,1.0,0.0,4.169462955387925,0.040537044612074524,1.0,2,0.7,1
159,3,29.96,,South Anthony,52186219,9.99,15.54,11.66,19.43,48.6,-14.33,Salesperson_07,3,-5.549999999999999,-0.3571428571428571,0.24967824967824961,14.579678249678249,1,1,1,0,1,1,1.0,0.0,9.967353168965447,0.022646831034553117,0.0,0,0.4,1
110,4,49.04,,West Hunter,13442880,12.26,16.9,12.68,21.13,41.97,-3.28,Salesperson_20,9,-4.639999999999999,-0.2745562130177514,0.24970414201183427,3.529704142011834,1,1,1,0,1,1,1.0,0.0,12.25027345807605,0.009726541923949839,0.0,0,0.4,1
193,7,19.61,,Margaretfurt,36561346,2.8,17.59,13.2,21.99,87.26,-78.77,Salesperson_04,5,-14.79,-0.8408186469584991,0.24957362137578173,79.01957362137578,1,1,1,0,1,1,1.0,0.0,2.7817441216331056,0.01825587836689424,0.0,0,0.4,1
145,5,54.92,,Lake Troychester,72034972,10.98,15.24,11.43,19.05,42.33,-3.88,Salesperson_08,5,-4.26,-0.2795275590551181,0.25000000000000006,4.13,1,1,1,0,1,1,1.0,0.0,10.984898471582142,0.004898471582141184,0.0,0,0.4,1
115,7,5.54,,Lake Kyle,65879863,0.79,13.27,9.95,16.59,95.23,-92.05,Salesperson_20,0,-12.48,-0.9404672192916353,0.2501883948756594,92.30018839487566,1,1,1,0,1,1,1.0,0.0,0.7919937147104131,0.001993714710413097,0.0,0,0.4,1
116,2,70.28,,Virginiaside,69213755,35.14,16.35,12.26,20.44,71.96,186.6,Salesperson_19,0,18.79,1.1492354740061161,0.2501529051987768,-186.34984709480122,1,0,0,0,1,1,1.0,0.0,35.12915332553797,0.010846674462030137,0.0,0,0.4,1
196,3,34.68,,Katherinefort,66833949,11.56,18.05,13.54,22.56,48.77,-14.62,Salesperson_13,0,-6.49,-0.3595567867036011,0.24986149584487544,14.869861495844875,1,1,1,0,1,1,1.0,0.0,11.554446250432827,0.005553749567173583,0.0,1,0.4,1
144,3,94.41,,Burkehaven,7369728,31.47,15.78,11.84,19.73,59.51,165.85,Salesperson_14,0,15.69,0.9942965779467681,0.24968314321926488,-165.60031685678072,1,0,0,0,1,1,1.0,0.0,31.466077864713203,0.003922135286796191,0.0,0,0.4,1
187,5,50.44,2014-09-01,Campbellland,36954544,10.09,16.36,12.27,20.45,50.68,-17.8,Salesperson_10,4,-6.27,-0.38325183374083127,0.25,18.05,1,1,1,0,1,1,1.0,0.0,10.075565700943173,0.014434299056826916,0.0,3,0.4,1
121,2,13.75,,Dylanside,20606855,6.88,21.33,16.0,26.66,74.22,-57.03,Salesperson_11,0,-14.45,-0.6774496015002345,0.2498827941865916,57.27988279418659,1,1,1,0,1,1,1.0,0.0,6.879187949120937,0.0008120508790625536,0.0,2,0.4,1
138,3,87.01,1983-06-07,Cardenasberg,46415646,29.0,16.97,12.73,21.21,36.72,127.87,Salesperson_02,9,12.030000000000001,0.7088980553918681,0.2498526812021213,-127.62014731879788,1,0,0,0,1,1,1.0,0.0,29.00681348094992,0.006813480949919182,0.0,2,0.4,1
175,1,17.27,,Johnsonstad,38742682,17.27,16.79,12.59,20.98,17.69,37.18,Salesperson_09,0,0.4800000000000004,0.028588445503275786,0.25014889815366287,-36.92985110184634,1,0,0,0,1,1,1.0,0.0,17.270540802250146,0.0005408022501462995,0.0,3,0.4,1
143,4,88.9,1993-08-05,Melissabury,31940191,22.22,15.28,11.46,19.1,16.37,93.96,Salesperson_17,0,6.9399999999999995,0.45418848167539266,0.24999999999999992,-93.71,1,0,0,0,1,1,1.0,0.0,22.21223468581708,0.007765314182918814,0.0,2,0.4,1
173,3,30.03,,North Nathanfort,82728199,10.01,15.18,11.39,18.98,47.26,-12.1,Salesperson_03,8,-5.17,-0.34057971014492755,0.24967061923583658,12.349670619235836,1,1,1,0,1,1,1.0,0.0,10.015310711291232,0.00531071129123184,0.0,1,0.4,1
155,5,62.06,,Bowentown,31451178,12.41,15.41,11.55,19.26,35.55,7.42,Salesperson_06,4,-3.0,-0.1946787800129786,0.2504866969500324,-7.169513303049968,1,0,0,0,1,1,1.0,0.0,12.404517523268929,0.005482476731071273,0.0,3,0.4,1
164,9,42.04,1997-09-08,Millerborough,73756132,4.67,12.98,9.74,16.23,71.22,-52.04,Salesperson_05,4,-8.31,-0.6402157164869029,0.24961479198767336,52.289614791987674,1,1,1,0,1,1,1.0,0.0,4.673677860407231,0.0036778604072313925,0.0,1,0.4,1
124,1,61.77,,Christopherberg,6672096,61.77,15.0,11.25,18.75,229.43,449.06,Salesperson_05,2,46.77,3.1180000000000003,0.25,-448.81,1,0,0,0,1,1,1.0,0.0,61.783529607518915,0.013529607518911746,0.0,1,0.4,1
120,2,24.86,2007-04-12,Rodriguezborough,46236586,12.43,15.13,11.35,18.92,34.29,9.52,Salesperson_15,9,-2.700000000000001,-0.17845340383344355,0.24983476536682095,-9.270165234633179,1,0,0,0,1,1,1.0,0.0,12.454961575834453,0.024961575834453242,0.0,1,0.4,1
150,9,21.62,,Andersonstad,30563490,2.4,14.05,10.54,17.57,86.32,-77.21,Salesperson_17,0,-11.65,-0.8291814946619217,0.2498220640569396,77.45982206405694,1,1,1,0,1,1,1.0,0.0,2.4108877539463798,0.010887753946379863,0.0,2,0.4,1
160,7,93.5,2020-04-09,Lake Kristin,71528687,13.36,15.37,11.53,19.21,30.47,15.89,Salesperson_09,3,-2.01,-0.13077423552374756,0.2498373454782043,-15.640162654521797,1,0,0,0,1,1,1.0,0.0,13.382436324040809,0.022436324040809197,0.0,3,0.4,1
127,2,72.67,,Lake Alexander,60256454,36.34,17.42,13.06,21.77,66.9,178.17,Salesperson_03,4,18.92,1.0861079219288174,0.2502870264064294,-177.91971297359356,1,0,0,0,1,1,1.0,0.0,36.33795679094398,0.002043209056026285,0.0,1,0.4,1
185,1,89.67,,Port Kristymouth,20535483,89.67,19.65,14.74,24.57,264.98,508.29,Salesperson_20,7,70.02000000000001,3.563358778625955,0.2498727735368956,-508.04012722646314,1,0,0,0,1,1,1.0,1.0,89.68683107783446,0.016831077834453367,0.0,0,0.7,1
138,4,58.15,1978-05-02,Port Bonnie,88242477,14.54,16.97,12.73,21.21,31.47,14.22,Salesperson_17,0,-2.4299999999999997,-0.14319387153800825,0.2498526812021213,-13.97014731879788,1,0,0,0,1,1,1.0,0.0,14.537205580479764,0.0027944195202351807,0.0,2,0.4,1
185,9,98.55,,Rodgersside,83237843,10.95,19.65,14.74,24.57,55.43,-25.72,Salesperson_10,10,-8.7,-0.44274809160305345,0.2498727735368956,25.969872773536895,1,1,1,0,1,1,1.0,0.0,10.952346606859749,0.0023466068597493006,0.0,3,0.4,1
197,2,97.06,,New Tina,15927293,48.53,14.8,11.1,18.5,162.29,337.15,Salesperson_03,0,33.730000000000004,2.279054054054054,0.25000000000000006,-336.9,1,0,0,0,1,1,1.0,0.0,48.528950716258755,0.001049283741245688,0.0,1,0.4,1
186,5,57.46,,Jamesstad,75237370,11.49,17.88,13.41,22.35,48.57,-14.28,Salesperson_18,0,-6.389999999999999,-0.3573825503355704,0.24999999999999994,14.53,1,1,1,0,1,1,1.0,0.0,11.486922433469731,0.003077566530269138,0.0,1,0.4,1
164,8,82.41,,East Ericstad,79117777,10.3,12.98,9.74,16.23,36.53,5.78,Salesperson_18,0,-2.6799999999999997,-0.2064714946070878,0.24961479198767336,-5.530385208012327,1,1,0,0,1,1,1.0,0.0,10.302158550658506,0.0021585506585051206,0.0,1,0.4,1
146,9,19.57,,Charlotteville,78133792,2.17,16.25,12.19,20.32,89.3,-82.16,Salesperson_17,8,-14.08,-0.8664615384615385,0.24984615384615388,82.40984615384615,1,1,1,0,1,1,1.0,0.0,2.1881079592169574,0.018107959216957514,0.0,2,0.4,1
183,1,47.64,,Garciaborough,87496116,47.64,19.63,14.73,24.54,94.12,223.53,Salesperson_03,8,28.01,1.426897605705553,0.24961793173713698,-223.28038206826287,1,0,0,0,1,1,1.0,1.0,47.63642111842048,0.0035788815795214646,0.0,1,0.7,1
198,8,51.89,2018-03-09,Richardberg,49467826,6.49,16.24,12.18,20.3,68.05,-46.75,Salesperson_03,4,-9.749999999999998,-0.6003694581280787,0.24999999999999994,47.0,1,1,1,0,1,1,1.0,0.0,6.492208024189529,0.0022080241895290342,0.0,1,0.4,1
117,1,5.11,,Cameronborough,17712354,5.11,14.98,11.23,18.72,72.71,-54.51,Salesperson_06,7,-9.870000000000001,-0.6588785046728972,0.25033377837116155,54.76033377837116,1,1,1,0,1,1,1.0,0.0,5.134089635327571,0.024089635327571024,0.0,3,0.4,1
157,9,93.86,1997-12-08,Smithmouth,35289111,10.43,19.07,14.31,23.84,56.26,-27.1,Salesperson_13,10,-8.64,-0.4530676455165181,0.2496067121132669,27.349606712113268,1,1,1,0,1,1,1.0,0.0,10.438299434327533,0.008299434327533106,0.0,1,0.4,1
199,7,60.98,1990-01-10,East Crystalborough,38346866,8.71,16.5,12.37,20.62,57.76,-29.6,Salesperson_15,0,-7.789999999999999,-0.47212121212121205,0.25030303030303036,29.85030303030303,1,1,1,0,1,1,1.0,0.0,8.709919967751215,8.003224878549986e-05,0.0,1,0.4,1
137,3,92.26,,North Robinport,88547688,30.75,15.36,11.52,19.21,60.13,166.88,Salesperson_09,0,15.39,1.001953125,0.25,-166.63,1,0,0,0,1,1,1.0,0.0,30.725895216569366,0.024104783430633603,0.0,3,0.4,1
156,1,28.47,,Lake Jonathanbury,38070471,28.47,16.07,12.06,20.09,41.7,136.16,Salesperson_04,1,12.399999999999999,0.7716241443683882,0.24953329184816425,-135.91046670815183,1,0,0,0,1,1,1.0,0.0,28.468789484082908,0.0012105159170907598,0.0,0,0.4,1
124,6,85.29,1989-08-10,Waynestad,67857463,14.22,15.0,11.25,18.75,24.19,26.35,Salesperson_14,0,-0.7799999999999994,-0.051999999999999956,0.25,-26.1,1,0,0,0,1,1,1.0,0.0,14.216578716440104,0.0034212835598967928,0.0,0,0.4,1
183,7,52.16,1977-12-12,Heatherbury,48628761,7.45,19.63,14.73,24.54,69.64,-49.4,Salesperson_05,6,-12.18,-0.620478858889455,0.24961793173713698,49.64961793173713,1,1,1,0,1,1,1.0,0.0,7.434871049593708,0.015128950406292141,0.0,1,0.4,1
127,4,28.25,,Smithshire,68338664,7.06,17.42,13.06,21.77,67.56,-45.93,Salesperson_02,6,-10.360000000000003,-0.5947187141216993,0.2502870264064294,46.18028702640643,1,1,1,0,1,1,1.0,0.0,7.0579208801556375,0.002079119844362154,0.0,2,0.4,1
124,6,7.32,2015-01-08,Richardburgh,27153598,1.22,15.0,11.25,18.75,93.49,-89.16,Salesperson_11,6,-13.78,-0.9186666666666666,0.25,89.41,1,1,1,0,1,1,1.0,0.0,1.2128320049412944,0.0071679950587055785,0.0,2,0.4,1
119,3,68.39,2021-04-06,Brayfort,55669924,22.8,17.65,13.24,22.06,3.33,72.21,Salesperson_09,2,5.150000000000002,0.2917847025495752,0.24985835694050984,-71.96014164305949,1,0,0,0,1,1,1.0,0.0,22.794009625049252,0.0059903749507483894,0.0,3,0.4,1
155,6,19.16,,Port Katherineton,33971698,3.19,15.41,11.55,19.26,83.42,-72.36,Salesperson_03,8,-12.22,-0.7929915639195328,0.2504866969500324,72.61048669695003,1,1,1,0,1,1,1.0,0.0,3.190936755235359,0.0009367552353589659,0.0,1,0.4,1
139,4,61.64,,Brianfurt,31597593,15.41,17.26,12.94,21.57,28.57,19.06,Salesperson_09,5,-1.8500000000000014,-0.1071842410196988,0.2502896871378912,-18.80971031286211,1,0,0,0,1,1,1.0,0.0,15.420225672877253,0.010225672877252734,0.0,3,0.4,1
156,3,61.43,,Jefferyshire,14449451,20.48,16.07,12.06,20.09,1.91,69.86,Salesperson_03,5,4.41,0.2744243932794026,0.24953329184816425,-69.61046670815183,1,0,0,0,1,1,1.0,0.0,20.46957534407289,0.010424655927110393,0.0,1,0.4,1
191,7,92.86,,Jennymouth,70103915,13.27,19.0,14.25,23.74,44.13,-6.88,Salesperson_02,2,-5.73,-0.30157894736842106,0.25,7.13,1,1,1,0,1,1,1.0,0.0,13.278130781076715,0.00813078107671572,0.0,2,0.4,1
119,4,11.96,,Buckbury,30641846,2.99,17.65,13.24,22.06,86.45,-77.41,Salesperson_12,0,-14.659999999999998,-0.8305949008498583,0.24985835694050984,77.6598583569405,1,1,1,0,1,1,1.0,0.0,2.993681949262975,0.0036819492629747153,0.0,1,0.4,1
101,8,52.4,,Kylefurt,11587842,6.55,17.62,13.22,22.03,70.27,-50.44,Salesperson_10,4,-11.07,-0.6282633371169126,0.24971623155505107,50.689716231555046,1,1,1,0,1,1,1.0,0.0,6.549818507511035,0.00018149248896470738,0.0,3,0.4,1
142,7,56.03,2013-01-05,West Sarahmouth,5497218,8.0,14.98,11.23,18.72,57.25,-28.74,Salesperson_09,9,-6.98,-0.46595460614152207,0.25033377837116155,28.99033377837116,1,1,1,0,1,1,1.0,0.0,8.001752119024058,0.0017521190240579188,0.0,3,0.4,1
148,1,31.21,1999-05-12,Evanstown,78125438,31.21,19.75,14.81,24.68,26.43,110.72,Salesperson_15,0,11.46,0.5802531645569621,0.250126582278481,-110.46987341772152,1,0,0,0,1,1,1.0,0.0,31.207846189469816,0.0021538105301850408,0.0,1,0.4,1
152,9,36.33,1976-04-09,South Kaylaburgh,31007061,4.04,17.02,12.77,21.28,81.03,-68.38,Salesperson_08,9,-12.98,-0.7626321974148061,0.24970622796709754,68.62970622796709,1,1,1,0,1,1,1.0,0.0,4.031272124337414,0.00872787566258637,0.0,0,0.4,1
130,9,28.12,,North Erinton,42953173,3.12,14.45,10.84,18.06,82.7,-71.16,Salesperson_05,6,-11.329999999999998,-0.7840830449826989,0.24982698961937713,71.40982698961938,1,1,1,0,1,1,1.0,0.0,3.1131328716328848,0.006867128367115338,0.0,1,0.4,1
136,6,72.02,2017-12-04,South Michaelstad,79775724,12.0,12.66,9.49,15.82,24.13,26.45,Salesperson_11,9,-0.6600000000000001,-0.05213270142180096,0.25039494470774093,-26.19960505529226,1,0,0,0,1,1,1.0,0.0,12.03437434789094,0.034374347890940626,1.0,2,0.7,1
199,5,81.04,1971-11-12,Kyleland,10531150,16.21,16.5,12.37,20.62,21.41,30.98,Salesperson_02,0,-0.28999999999999915,-0.017575757575757522,0.25030303030303036,-30.72969696969697,1,0,0,0,1,1,1.0,0.0,16.222609877687102,0.01260987768710109,0.0,2,0.4,1
115,2,15.3,2012-06-09,Ruizmouth,81551569,7.65,13.27,9.95,16.59,53.88,-23.13,Salesperson_15,4,-5.619999999999999,-0.4235116804822908,0.2501883948756594,23.38018839487566,1,1,1,0,1,1,1.0,0.0,7.650062014640667,6.20146406662414e-05,0.0,1,0.4,1
102,1,49.2,1992-05-04,Munozton,55420433,49.2,16.85,12.64,21.07,133.53,289.22,Salesperson_06,1,32.35,1.9198813056379822,0.24985163204747776,-288.97014836795256,1,0,0,0,1,1,1.0,0.0,49.20322770224823,0.003227702248224773,0.0,3,0.4,1
144,6,95.67,,Murphychester,92367326,15.94,15.78,11.84,19.73,19.18,34.7,Salesperson_08,0,0.16000000000000014,0.010139416983523457,0.24968314321926488,-34.45031685678074,1,0,0,0,1,1,1.0,0.0,15.940870091175604,0.0008700911756047702,0.0,0,0.4,1
171,5,77.29,,Elizabethhaven,24139984,15.46,17.95,13.46,22.43,31.09,14.85,Salesperson_05,0,-2.4899999999999984,-0.13871866295264615,0.25013927576601663,-14.599860724233983,1,0,0,0,1,1,1.0,0.0,15.462499093614644,0.0024990936146433995,0.0,1,0.4,1
181,3,13.57,1974-11-11,Port Jasontown,32180541,4.52,14.12,10.59,17.65,74.38,-57.3,Salesperson_16,2,-9.6,-0.6798866855524079,0.24999999999999997,57.55,1,1,1,0,1,1,1.0,0.0,4.529627212159025,0.009627212159025511,0.0,0,0.4,1
135,9,48.37,1970-06-10,Andrewshaven,66833932,5.37,13.89,10.42,17.36,69.05,-48.42,Salesperson_18,0,-8.52,-0.6133909287257019,0.24982001439884813,48.66982001439885,1,1,1,0,1,1,1.0,0.0,5.384853579097678,0.014853579097677816,0.0,1,0.4,1
147,6,65.69,,Jacobchester,50416691,10.95,19.34,14.5,24.17,54.71,-24.52,Salesperson_06,1,-8.39,-0.43381592554291626,0.250258531540848,24.770258531540847,1,1,1,0,1,1,1.0,0.0,10.951755026886099,0.001755026886099742,0.0,3,0.4,1
120,3,68.84,,Wrightberg,3057988,22.95,15.13,11.35,18.92,21.3,102.17,Salesperson_05,8,7.8199999999999985,0.5168539325842696,0.24983476536682095,-101.92016523463317,1,0,0,0,1,1,1.0,0.0,22.967757384482976,0.01775738448297659,0.0,1,0.4,1
127,9,14.84,,Jennatown,79828376,1.65,17.42,13.06,21.77,92.43,-87.38,Salesperson_16,0,-15.770000000000001,-0.9052812858783008,0.2502870264064294,87.63028702640642,1,1,1,0,1,1,1.0,0.0,1.6485626344302042,0.0014373655697956789,0.0,0,0.4,1
187,2,19.61,1986-02-09,Brianberg,66906414,9.8,16.36,12.27,20.45,52.06,-20.1,Salesperson_13,9,-6.559999999999999,-0.4009779951100244,0.25,20.35,1,1,1,0,1,1,1.0,0.0,9.805873707883638,0.00587370788363728,0.0,1,0.4,1
144,5,44.79,1972-05-01,South Cameronstad,56642384,8.96,15.78,11.84,19.73,54.6,-24.33,Salesperson_05,10,-6.8199999999999985,-0.4321926489226869,0.24968314321926488,24.579683143219263,1,1,1,0,1,1,1.0,0.0,8.981240907043054,0.021240907043052815,0.0,1,0.4,1
190,1,30.22,,Port Kellyfurt,13437404,30.22,17.29,12.96,21.61,39.86,133.1,Salesperson_13,6,12.93,0.7478311162521689,0.25043377674956613,-132.84956622325043,1,0,0,0,1,1,1.0,0.0,30.24064242009285,0.020642420092851665,0.0,1,0.4,1
154,6,23.79,1991-09-06,Charlotteville,80144656,3.96,16.76,12.57,20.95,81.07,-68.45,Salesperson_17,0,-12.8,-0.7637231503579952,0.25000000000000006,68.7,1,1,1,0,1,1,1.0,0.0,3.92923928915946,0.030760710840540106,0.0,2,0.4,1
181,4,6.08,,Hartside,71426815,1.52,14.12,10.59,17.65,91.39,-85.65,Salesperson_18,2,-12.6,-0.8923512747875354,0.24999999999999997,85.9,1,1,1,0,1,1,1.0,0.0,1.517423172216785,0.0025768277832149966,0.0,1,0.4,1
134,7,38.28,1974-08-07,Cookestad,36045532,5.47,16.85,12.64,21.06,74.04,-56.73,Salesperson_08,0,-11.380000000000003,-0.6753709198813057,0.24985163204747776,56.97985163204748,1,1,1,0,1,1,1.0,0.0,5.470138396128396,0.00013839612839650073,0.0,0,0.4,1
156,8,23.77,,Lake Craigland,11785293,2.97,16.07,12.06,20.09,85.21,-75.35,Salesperson_13,0,-13.1,-0.8151835718730553,0.24953329184816425,75.59953329184816,1,1,1,0,1,1,1.0,0.0,2.9775446719429977,0.007544671942997461,0.0,1,0.4,1
131,5,20.96,,Hicksfurt,44946005,4.19,14.09,10.57,17.61,76.2,-60.33,Salesperson_19,6,-9.899999999999999,-0.7026259758694109,0.24982256919801274,60.57982256919801,1,1,1,0,1,1,1.0,0.0,4.172013152194371,0.017986847805629758,0.0,0,0.4,1
175,1,56.54,,Angelicaport,24880343,56.54,16.79,12.59,20.98,169.47,349.12,Salesperson_03,0,39.75,2.367480643240024,0.25014889815366287,-348.86985110184634,1,0,0,0,1,1,1.0,0.0,56.514076319231165,0.02592368076883389,0.0,1,0.4,1
182,6,42.74,1985-10-01,Gordonville,26567594,7.12,15.79,11.85,19.74,63.92,-39.87,Salesperson_08,9,-8.669999999999998,-0.5490816972767574,0.24952501583280556,40.11952501583281,1,1,1,0,1,1,1.0,0.0,7.122109913108013,0.0021099131080131173,0.0,0,0.4,1
153,3,40.67,,Keithland,11264989,13.56,13.85,10.39,17.32,21.72,30.47,Salesperson_02,0,-0.28999999999999915,-0.020938628158844706,0.2498194945848375,-30.22018050541516,1,0,0,0,1,1,1.0,0.0,13.568304254762262,0.00830425476226182,0.0,2,0.4,1
127,2,55.57,,Bellshire,34061572,27.78,17.42,13.06,21.77,27.63,112.71,Salesperson_08,3,10.36,0.5947187141216991,0.2502870264064294,-112.45971297359357,1,0,0,0,1,1,1.0,0.0,27.777568921376872,0.0024310786231289683,0.0,0,0.4,1
151,3,58.59,2008-07-04,South Markport,44398620,19.53,13.51,10.13,16.89,15.66,92.76,Salesperson_13,0,6.020000000000001,0.4455958549222799,0.2501850481125092,-92.50981495188749,1,0,0,0,1,1,1.0,0.0,19.505154526664356,0.02484547333564535,0.0,1,0.4,1
196,9,93.08,,Rodriguezberg,80929772,10.34,18.05,13.54,22.56,54.17,-23.61,Salesperson_13,9,-7.710000000000001,-0.42714681440443214,0.24986149584487544,23.859861495844875,1,1,1,0,1,1,1.0,0.0,10.3324940362649,0.007505963735100707,0.0,1,0.4,1
106,2,93.78,,Lake Andre,39563873,46.89,16.38,12.28,20.47,129.05,281.75,Salesperson_01,2,30.51,1.862637362637363,0.2503052503052503,-281.49969474969475,1,0,0,0,1,1,1.0,0.0,46.916946979417155,0.026946979417154182,0.0,1,0.4,1
122,6,67.55,1974-05-12,Stevenview,98747849,11.26,18.09,13.57,22.61,50.21,-17.01,Salesperson_06,0,-6.83,-0.3775566611387507,0.24986180210060804,17.25986180210061,1,1,1,0,1,1,1.0,0.0,11.274035618225637,0.014035618225637592,0.0,3,0.4,1
172,5,77.55,1976-09-04,Howardport,62284394,15.51,17.08,12.81,21.35,27.35,21.08,Salesperson_19,0,-1.5699999999999985,-0.09192037470725987,0.2499999999999999,-20.83,1,0,0,0,1,1,1.0,0.0,15.506086661140234,0.003913338859765858,0.0,0,0.4,1
194,5,89.27,1982-11-07,South Jessica,22561930,17.85,15.7,11.77,19.62,9.0,51.66,Salesperson_16,0,2.150000000000002,0.1369426751592358,0.2503184713375796,-51.40968152866242,1,0,0,0,1,1,1.0,0.0,17.857689598921787,0.007689598921786001,0.0,0,0.4,1
102,3,90.84,1996-08-05,Johnhaven,26038322,30.28,16.85,12.64,21.07,43.73,139.54,Salesperson_08,5,13.43,0.7970326409495548,0.24985163204747776,-139.29014836795253,1,0,0,0,1,1,1.0,0.0,30.246440684095703,0.033559315904298614,1.0,0,0.7,1
113,6,56.2,,North Timothyfort,84514745,9.37,23.45,17.59,29.32,68.05,-46.75,Salesperson_01,0,-14.08,-0.6004264392324093,0.24989339019189763,46.9998933901919,1,1,1,0,1,1,1.0,0.0,9.390998002511504,0.02099800251150441,0.0,1,0.4,1
